dataset,sample_id,clean_text,noisy_text,label,noise_type,severity,word_count,token_count,sigma_prime,alpha,oov_rate,clean_pred,noisy_pred,clean_score,noisy_score,delta_p,failure_label
sst2,62,"extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles ","3x7r@ effor7 70 5ee an @r715t , 5till c0mmi773d 70 gr0wth 1n hi5 n1nth d3c@de , ch@n9e wh11e r3m@1n1ng 7rue 7o h1s pr1nc1p1es ",1,homoglyph,0.3,23,92,4.0,0.7065217391304348,0.2282608695652173,positive,negative,1.0,0.0,1.0,1
sst2,62,"extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles ","extrra effort to seee an artist , still commmittted to growth in his ninth decade , change while remainingg true to his prinnciples ",1,char_repetition,0.05,23,33,1.434782608695652,0.1212121212121212,0.2121212121212121,positive,positive,1.0,1.0,0.0,0
sst2,62,"extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles ","extrraa effort tto sseee ann artist , stillll ccommmittted to growth in his nintth decade , chaange whhile remmaiiningg true tto his prinnciples ",1,char_repetition,0.15,23,46,2.0,0.2391304347826087,0.4130434782608695,positive,positive,1.0,1.0,0.0,0
sst2,62,"extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles ","eextrraa effort tto sseee ann arrttist , sttillll ccommmittted to growwth in his ninntth deecade , chaange wwhhillee remmaiiningg trruee ttoo hiiss prrinnciipplles ",1,char_repetition,0.3,23,65,2.8260869565217392,0.2769230769230769,0.5076923076923077,positive,positive,1.0,1.0,0.0,0
sst2,62,"extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles ","exta effort to se an artist , still comited to growth in his ninth decade , change while remainin true to his priciples ",1,char_deletion,0.05,23,30,1.3043478260869563,0.0666666666666666,0.2333333333333333,positive,positive,1.0,1.0,0.0,0
sst2,62,"extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles ","ext effort o e a artist , sti omited to growth in his ninh decade , chnge wile reanin true o his priciples ",1,char_deletion,0.15,23,34,1.4782608695652173,0.2941176470588235,0.2352941176470588,positive,positive,1.0,1.0,0.0,0
sst2,62,"extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles ","xt effort o e a aist , si omited to groth in his nih dcade , chnge i reanin tu  h pices ",1,char_deletion,0.3,22,35,1.5909090909090908,0.3142857142857143,0.3142857142857143,positive,negative,1.0,0.0,1.0,1
sst2,62,"extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles ","extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his pr inciples ",1,intra_word_whitespace,0.05,24,27,1.125,0.074074074074074,0.037037037037037,positive,positive,1.0,1.0,0.0,0
sst2,62,"extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles ","ex tra effort to s ee an artist , still committed t o growth in his ninth decade , change while remaining true to his prin ciples ",1,intra_word_whitespace,0.15,27,31,1.148148148148148,0.2258064516129032,0.1612903225806451,positive,positive,1.0,1.0,0.0,0
sst2,62,"extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles ","extr a effort t o s ee an artist , still c ommitted t o growth in h is ninth decade , change while re maining true to his pr inciples ",1,intra_word_whitespace,0.3,31,38,1.2258064516129032,0.3684210526315789,0.1842105263157894,positive,positive,1.0,1.0,0.0,0
sst2,62,"extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles ","extRa effort to sEe an artist , still coMmitTed to growth in his ninth decade , change while remaininG true to his priNciples ",1,random_case_flip,0.05,23,37,1.608695652173913,0.2972972972972973,0.2972972972972973,positive,positive,1.0,1.0,0.0,0
sst2,62,"extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles ","extRA effort To SEe aN artist , stiLL CoMmitTed to growth in his ninTh decade , chAnge wHile reMaIninG true To his priNciples ",1,random_case_flip,0.15,23,44,1.9130434782608696,0.2727272727272727,0.5227272727272727,positive,positive,1.0,1.0,0.0,0
sst2,62,"extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles ","ExtRA effort To SEe aN aRTist , sTiLL CoMmitTed to groWth in his niNTh dEcade , chAnge WHiLE reMaIninG tRuE TO hIS pRiNcIPLes ",1,random_case_flip,0.3,23,61,2.652173913043478,0.4590163934426229,0.5901639344262295,positive,positive,1.0,1.0,0.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", nicoelodeon-esque kiddue flick ",1,keyboard_proximity,0.05,4,14,3.5,0.2857142857142857,0.1428571428571428,negative,positive,0.0,1.0,-1.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", hicielodwon-esque kiddoe fpick ",1,keyboard_proximity,0.15,4,15,3.75,0.2666666666666666,0.3333333333333333,negative,unknown,0.0,0.0,0.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", micmrloswon-esque koddur fkixk ",1,keyboard_proximity,0.3,4,17,4.25,0.4117647058823529,0.4117647058823529,negative,negative,0.0,0.0,0.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", nick3lodeon-esque kidd1e flick ",1,homoglyph,0.05,4,15,3.75,0.4666666666666667,0.0666666666666666,negative,positive,0.0,1.0,-1.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", n1ck3l0d3on-esque kidd1e flick ",1,homoglyph,0.15,4,19,4.75,0.631578947368421,0.0526315789473684,negative,negative,0.0,0.0,0.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", n1ck310d30n-esque k1dd13 fl1ck ",1,homoglyph,0.3,4,23,5.75,0.6956521739130435,0.0434782608695652,negative,negative,0.0,0.0,0.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", nickkelodeon-esque kiddiie flick ",1,char_repetition,0.05,4,14,3.5,0.2857142857142857,0.0714285714285714,negative,positive,0.0,1.0,-1.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", nnickkelodeeon-esque kiddiie fllick ",1,char_repetition,0.15,4,17,4.25,0.3529411764705882,0.1764705882352941,negative,unknown,0.0,0.0,0.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", nnickkeeloddeeon-esque kiiddiiee fllicck ",1,char_repetition,0.3,4,21,5.25,0.2857142857142857,0.238095238095238,negative,negative,0.0,0.0,0.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", nicelodeon-esque kidde flick ",1,char_deletion,0.05,4,12,3.0,0.1666666666666666,0.1666666666666666,negative,positive,0.0,1.0,-1.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", icelodon-esque kidde fick ",1,char_deletion,0.15,4,12,3.0,0.1666666666666666,0.25,negative,negative,0.0,0.0,0.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", icloon-esque kdd fik ",1,char_deletion,0.3,4,12,3.0,0.3333333333333333,0.3333333333333333,negative,unknown,0.0,0.0,0.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", nickelodeon-esque kiddie f lick ",1,intra_word_whitespace,0.05,5,15,3.0,0.3333333333333333,0.0666666666666666,negative,negative,0.0,0.0,0.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", nickelodeon-esque kiddie f lick ",1,intra_word_whitespace,0.15,5,15,3.0,0.3333333333333333,0.0666666666666666,negative,negative,0.0,0.0,0.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", nickelode on-esque kiddie f lick ",1,intra_word_whitespace,0.3,6,15,2.5,0.3333333333333333,0.0666666666666666,negative,negative,0.0,0.0,0.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", nicKelodeon-esque kiddIe flick ",1,random_case_flip,0.05,4,15,3.75,0.4,0.2,negative,positive,0.0,1.0,-1.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", NicKelodEon-esque kiddIe fLick ",1,random_case_flip,0.15,4,18,4.5,0.5,0.3333333333333333,negative,negative,0.0,0.0,0.0,0
sst2,63,", nickelodeon-esque kiddie flick ",", NicKEloDEon-esque kIddIE fLiCk ",1,random_case_flip,0.3,4,18,4.5,0.3888888888888889,0.4444444444444444,negative,positive,0.0,1.0,-1.0,0
sst2,64,offers no new insight ,offwrs no new insight ,0,keyboard_proximity,0.05,4,7,1.75,0.1428571428571428,0.1428571428571428,unknown,unknown,0.0,0.0,0.0,0
sst2,64,offers no new insight ,pffrrs no hew insight ,0,keyboard_proximity,0.15,4,9,2.25,0.3333333333333333,0.2222222222222222,unknown,negative,0.0,1.0,-1.0,0
sst2,64,offers no new insight ,ifdwrs no mew onsughr ,0,keyboard_proximity,0.3,4,11,2.75,0.1818181818181818,0.4545454545454545,unknown,negative,0.0,1.0,-1.0,0
sst2,64,offers no new insight ,off3rs no new insight ,0,homoglyph,0.05,4,7,1.75,0.1428571428571428,0.1428571428571428,unknown,negative,0.0,1.0,-1.0,0
sst2,64,offers no new insight ,0ff3rs no n3w insight ,0,homoglyph,0.15,4,11,2.75,0.4545454545454545,0.1818181818181818,unknown,unknown,0.0,0.0,0.0,0
sst2,64,offers no new insight ,0ff3rs no n3w 1n5i9h7 ,0,homoglyph,0.3,4,18,4.5,0.6666666666666666,0.1666666666666666,unknown,negative,0.0,1.0,-1.0,0
sst2,64,offers no new insight ,offeers no new insight ,0,char_repetition,0.05,4,7,1.75,0.1428571428571428,0.0,unknown,negative,0.0,1.0,-1.0,0
sst2,64,offers no new insight ,ooffeers no nnew insight ,0,char_repetition,0.15,4,9,2.25,0.3333333333333333,0.2222222222222222,unknown,negative,0.0,1.0,-1.0,0
sst2,64,offers no new insight ,oofffeers no nnew iinsiightt ,0,char_repetition,0.3,4,12,3.0,0.3333333333333333,0.4166666666666667,unknown,negative,0.0,1.0,-1.0,0
sst2,64,offers no new insight ,offrs no new insight ,0,char_deletion,0.05,4,6,1.5,0.0,0.1666666666666666,unknown,negative,0.0,1.0,-1.0,0
sst2,64,offers no new insight ,ffrs no ew insight ,0,char_deletion,0.15,4,8,2.0,0.5,0.125,unknown,positive,0.0,0.0,0.0,0
sst2,64,offers no new insight ,frs no ew nsgh ,0,char_deletion,0.3,4,8,2.0,0.375,0.375,unknown,negative,0.0,1.0,-1.0,0
sst2,64,offers no new insight ,o ffers no new insight ,0,intra_word_whitespace,0.05,5,7,1.4,0.2857142857142857,0.1428571428571428,unknown,negative,0.0,1.0,-1.0,0
sst2,64,offers no new insight ,o ffers no new insight ,0,intra_word_whitespace,0.15,5,7,1.4,0.2857142857142857,0.1428571428571428,unknown,negative,0.0,1.0,-1.0,0
sst2,64,offers no new insight ,o ffers no new insight ,0,intra_word_whitespace,0.3,5,7,1.4,0.2857142857142857,0.1428571428571428,unknown,negative,0.0,1.0,-1.0,0
sst2,64,offers no new insight ,offErs no new insight ,0,random_case_flip,0.05,4,7,1.75,0.1428571428571428,0.2857142857142857,unknown,unknown,0.0,0.0,0.0,0
sst2,64,offers no new insight ,OffErs no New insight ,0,random_case_flip,0.15,4,7,1.75,0.1428571428571428,0.5714285714285714,unknown,negative,0.0,1.0,-1.0,0
sst2,64,offers no new insight ,OfFErs no New InsIghT ,0,random_case_flip,0.3,4,10,2.5,0.2,0.8,unknown,unknown,0.0,0.0,0.0,0
sst2,65,disjointed ,dusjointed ,0,keyboard_proximity,0.05,1,5,5.0,0.2,0.2,negative,negative,1.0,1.0,0.0,0
sst2,65,disjointed ,ejsjointed ,0,keyboard_proximity,0.15,1,5,5.0,0.2,0.2,negative,unknown,1.0,0.0,1.0,1
sst2,65,disjointed ,eosjpinted ,0,keyboard_proximity,0.3,1,6,6.0,0.5,0.5,negative,unknown,1.0,0.0,1.0,1
sst2,65,disjointed ,disjoint3d ,0,homoglyph,0.05,1,5,5.0,0.4,0.0,negative,unknown,1.0,0.0,1.0,1
sst2,65,disjointed ,d1sjoint3d ,0,homoglyph,0.15,1,7,7.0,0.7142857142857143,0.0,negative,unknown,1.0,0.0,1.0,1
sst2,65,disjointed ,d1sjoin73d ,0,homoglyph,0.3,1,8,8.0,0.75,0.125,negative,unknown,1.0,0.0,1.0,1
sst2,65,disjointed ,diisjointed ,0,char_repetition,0.05,1,5,5.0,0.0,0.2,negative,negative,1.0,1.0,0.0,0
sst2,65,disjointed ,ddiisjointed ,0,char_repetition,0.15,1,6,6.0,0.1666666666666666,0.1666666666666666,negative,unknown,1.0,0.0,1.0,1
sst2,65,disjointed ,ddiisjoointed ,0,char_repetition,0.3,1,7,7.0,0.1428571428571428,0.4285714285714285,negative,unknown,1.0,0.0,1.0,1
sst2,65,disjointed ,dsjointed ,0,char_deletion,0.05,1,4,4.0,0.0,0.25,negative,unknown,1.0,0.0,1.0,1
sst2,65,disjointed ,sjointed ,0,char_deletion,0.15,1,4,4.0,0.25,0.0,negative,unknown,1.0,0.0,1.0,1
sst2,65,disjointed ,sjinted ,0,char_deletion,0.3,1,3,3.0,0.0,0.6666666666666666,negative,unknown,1.0,0.0,1.0,1
sst2,65,disjointed ,d isjointed ,0,intra_word_whitespace,0.05,2,5,2.5,0.2,0.0,negative,unknown,1.0,0.0,1.0,1
sst2,65,disjointed ,d isjointed ,0,intra_word_whitespace,0.15,2,5,2.5,0.2,0.0,negative,unknown,1.0,0.0,1.0,1
sst2,65,disjointed ,d isjointed ,0,intra_word_whitespace,0.3,2,5,2.5,0.2,0.0,negative,unknown,1.0,0.0,1.0,1
sst2,65,disjointed ,dIsjointed ,0,random_case_flip,0.05,1,5,5.0,0.2,0.2,negative,positive,1.0,0.0,1.0,1
sst2,65,disjointed ,DIsjointed ,0,random_case_flip,0.15,1,5,5.0,0.2,0.4,negative,unknown,1.0,0.0,1.0,1
sst2,65,disjointed ,DIsjOinted ,0,random_case_flip,0.3,1,6,6.0,0.5,0.8333333333333334,negative,unknown,1.0,0.0,1.0,1
sst2,66,combined with indoctrinated prejudice ,ckmbinex with indoctrinated prejudice ,0,keyboard_proximity,0.05,4,13,3.25,0.3076923076923077,0.2307692307692307,negative,positive,1.0,0.0,1.0,1
sst2,66,combined with indoctrinated prejudice ,cimbunex with indocrrinated prejusicd ,0,keyboard_proximity,0.15,4,15,3.75,0.2,0.6,negative,negative,1.0,1.0,0.0,0
sst2,66,combined with indoctrinated prejudice ,clmvones with indocrrinwtrd prdjusocw ,0,keyboard_proximity,0.3,4,18,4.5,0.2777777777777778,0.4444444444444444,negative,negative,1.0,1.0,0.0,0
sst2,66,combined with indoctrinated prejudice ,c0mbin3d with indoctrinated prejudice ,0,homoglyph,0.05,4,14,3.5,0.3571428571428571,0.1428571428571428,negative,positive,1.0,0.0,1.0,1
sst2,66,combined with indoctrinated prejudice ,c0mbin3d w1th indoctrina7ed pr3judic3 ,0,homoglyph,0.15,4,21,5.25,0.4761904761904761,0.1904761904761904,negative,negative,1.0,1.0,0.0,0
sst2,66,combined with indoctrinated prejudice ,c0m61n3d w1th indoc7rin@73d pr3judic3 ,0,homoglyph,0.3,4,25,6.25,0.68,0.24,negative,negative,1.0,1.0,0.0,0
sst2,66,combined with indoctrinated prejudice ,coombinedd with indoctrinated prejudice ,0,char_repetition,0.05,4,12,3.0,0.1666666666666666,0.1666666666666666,negative,positive,1.0,0.0,1.0,1
sst2,66,combined with indoctrinated prejudice ,coombiinedd with indocttrinated prejuddicee ,0,char_repetition,0.15,4,16,4.0,0.25,0.4375,negative,positive,1.0,0.0,1.0,1
sst2,66,combined with indoctrinated prejudice ,coombbiinedd with indocttrinaateed preejuddiicee ,0,char_repetition,0.3,4,20,5.0,0.2,0.45,negative,negative,1.0,1.0,0.0,0
sst2,66,combined with indoctrinated prejudice ,cmbine with indoctrinated prejudice ,0,char_deletion,0.05,4,11,2.75,0.1818181818181818,0.1818181818181818,negative,positive,1.0,0.0,1.0,1
sst2,66,combined with indoctrinated prejudice ,cmbne with indocrinated prejuic ,0,char_deletion,0.15,4,11,2.75,0.0909090909090909,0.5454545454545454,negative,negative,1.0,1.0,0.0,0
sst2,66,combined with indoctrinated prejudice ,cmne with indocrintd prjuc ,0,char_deletion,0.3,4,11,2.75,0.1818181818181818,0.4545454545454545,negative,negative,1.0,1.0,0.0,0
sst2,66,combined with indoctrinated prejudice ,c ombined with indoctrinated prejudice ,0,intra_word_whitespace,0.05,5,12,2.4,0.25,0.25,negative,negative,1.0,1.0,0.0,0
sst2,66,combined with indoctrinated prejudice ,c ombined with indoctrinated prejudice ,0,intra_word_whitespace,0.15,5,12,2.4,0.25,0.25,negative,negative,1.0,1.0,0.0,0
sst2,66,combined with indoctrinated prejudice ,combin ed with indoctrinated preju dice ,0,intra_word_whitespace,0.3,6,12,2.0,0.0833333333333333,0.3333333333333333,negative,negative,1.0,1.0,0.0,0
sst2,66,combined with indoctrinated prejudice ,cOmbineD with indoctrinated prejudice ,0,random_case_flip,0.05,4,13,3.25,0.3076923076923077,0.3076923076923077,negative,negative,1.0,1.0,0.0,0
sst2,66,combined with indoctrinated prejudice ,cOmbIneD with indocTrinated prejuDicE ,0,random_case_flip,0.15,4,17,4.25,0.3529411764705882,0.7058823529411765,negative,negative,1.0,1.0,0.0,0
sst2,66,combined with indoctrinated prejudice ,cOmBIneD with indocTrinAtEd prEjuDIcE ,0,random_case_flip,0.3,4,19,4.75,0.2631578947368421,0.6842105263157895,negative,unknown,1.0,0.0,1.0,1
sst2,67,exploitation film ,expkoitation film ,0,keyboard_proximity,0.05,2,5,2.5,0.0,0.4,unknown,negative,0.0,1.0,-1.0,0
sst2,67,exploitation film ,rxpooitatioh film ,0,keyboard_proximity,0.15,2,8,4.0,0.25,0.625,unknown,unknown,0.0,0.0,0.0,0
sst2,67,exploitation film ,rxpkiitatiob filk ,0,keyboard_proximity,0.3,2,9,4.5,0.2222222222222222,0.3333333333333333,unknown,unknown,0.0,0.0,0.0,0
sst2,67,exploitation film ,exploitation fi1m ,0,homoglyph,0.05,2,6,3.0,0.3333333333333333,0.1666666666666666,unknown,negative,0.0,1.0,-1.0,0
sst2,67,exploitation film ,3xp1oitation fi1m ,0,homoglyph,0.15,2,10,5.0,0.5,0.2,unknown,negative,0.0,1.0,-1.0,0
sst2,67,exploitation film ,3xp1oi7ation f11m ,0,homoglyph,0.3,2,12,6.0,0.5833333333333334,0.1666666666666666,unknown,unknown,0.0,0.0,0.0,0
sst2,67,exploitation film ,explloitation film ,0,char_repetition,0.05,2,5,2.5,0.0,0.2,unknown,unknown,0.0,0.0,0.0,0
sst2,67,exploitation film ,eexplloitationn film ,0,char_repetition,0.15,2,7,3.5,0.2857142857142857,0.2857142857142857,unknown,negative,0.0,1.0,-1.0,0
sst2,67,exploitation film ,eexpllooitationn filmm ,0,char_repetition,0.3,2,9,4.5,0.4444444444444444,0.2222222222222222,unknown,negative,0.0,1.0,-1.0,0
sst2,67,exploitation film ,expoitation film ,0,char_deletion,0.05,2,5,2.5,0.0,0.4,unknown,unknown,0.0,0.0,0.0,0
sst2,67,exploitation film ,xpoitatio film ,0,char_deletion,0.15,2,6,3.0,0.1666666666666666,0.6666666666666666,unknown,unknown,0.0,0.0,0.0,0
sst2,67,exploitation film ,xpitatio fil ,0,char_deletion,0.3,2,6,3.0,0.3333333333333333,0.6666666666666666,unknown,unknown,0.0,0.0,0.0,0
sst2,67,exploitation film ,e xploitation film ,0,intra_word_whitespace,0.05,3,6,2.0,0.3333333333333333,0.3333333333333333,unknown,negative,0.0,1.0,-1.0,0
sst2,67,exploitation film ,e xploitation film ,0,intra_word_whitespace,0.15,3,6,2.0,0.3333333333333333,0.3333333333333333,unknown,negative,0.0,1.0,-1.0,0
